Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Collective Dynamics IV,parallel,Elliptic Anisotropy $v_2$ May Be Dominated by Particle Escape instead of Hydrodynamic Flow,"Lin, Zi-Wei",ECU,Unknown,"It is commonly believed that azimuthal anisotropies in relativistic heavy ion collisions are generated by hydrodynamic evolution of the strongly interacting quark-gluon plasma. Recently, apparent anisotropy signals have been observed in small systems of proton- and deuteron-nucleus collisions, and the signals can again be described by hydrodynamics. A natural question is why hydrodynamics still seems to be applicable to such small systems. Since A Multi-Phase Transport (AMPT), like hydrodynamics, has been quite successful in describing a large amount of experimental data, we investigate the generation of anisotropies in AMPT by analyzing the complete parton collision history. We also use another transport model, the MPC/Cascade, to check the model dependence of our results.

To our surprise, we find [1] that the majority of $v_2$ comes from the anisotropic escape of partons, not from the parton collective flow, for semi-central Au+Au collisions at 200A GeV. Hydrodynamic-type collective flow will eventually dominate over the escape mechanism at unrealistically large parton cross sections. However, even at the parton cross section of 40 mb, the escape mechanism still contributes to about one-third of the final parton $v_2$. The picture is qualitatively the same from both transport models, and for the smaller d+Au system the escape mechanism is more dominant as expected. Our results thus show that elliptic anisotropy $v_2$ is dominated by particle escape instead of hydrodynamic flow in transport models. If confirmed, our finding could change the paradigm of anisotropic flow. Our results also suggest the need for hydrodynamics to include the escape mechanism, without which the extracted viscosity to entropy density ($\eta/s$) ratio would be severely underestimated.

[1] L. He, T. Edmonds, Z.W. Lin, F. Liu, D. Molnar, F.Q. Wang. ArXiv:1502.05572 [nucl-th].","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zi-Wei', 'last_name': 'Lin', 'fullName': 'Lin, Zi-Wei', 'id': '932912', 'affiliation': 'ECU', 'emailHash': 'a4fa6b8bae43555f02b014c1e6eead79', 'db_id': 932912, 'person_id': 998682}"
Quarkonia IV,parallel,$J/\psi$ and $\Upsilon$ measurements in the di-muon channel in Au+Au collisions at $\sqrt{s_{NN}}$ = 200 GeV  with the STAR experiment,"Ma, Rongrong",Brookhaven National Laboratory,USA,"Measurements of quarkonium production in heavy-ion collisions have played an essential role in understanding the properties of the Quark Gluon Plasma (QGP) created in such collisions. In particular, $J/\psi$ suppression in the medium has been proposed as a direct probe of the QGP formation, where quarks and gluons are the relevant degrees of freedom. However,  regeneration of $J/\psi$ from uncorrelated $c$ and $\bar{c}$ quarks in the medium adds extra complications to the interpretation of $J/\psi$ suppression. The measurement of the second order harmonic coefficient ($v_{2}$) for $J/\psi$ would help disentangle different production mechanisms since the regenerated $J/\psi$ is expected to inherit the flow of the charm quarks while the primordial $J/\psi$  should have almost zero $v_{2}$. On the other hand, the contribution from regeneration to $\Upsilon$, $b\bar{b}$ bound states, is much smaller at RHIC energies, making them ideal probes to study the color-screening feature. In early 2014, the Muon Telescope Detector (MTD), designed to trigger on and identify muons based on precise timing information, was fully installed in STAR at mid-rapidity. Due to the low trigger threshold on muon $p_{\rm{T}}$, the MTD trigger has a relatively high efficiency for low $p_{\rm{T}}$ $J/\psi$, where the regeneration contribution is expected to be the largest. Moreover, the MTD opens the door for separating different $\Upsilon$ states for the first time at STAR as the Bremsstrahlung radiation for muons is much smaller compared to electrons. In this talk, we present the measurements of $J/\psi$ suppression, quantified as the nuclear modification factor $R_{\rm{AA}}$,  and $v_{2}$ in Au+Au collisions at $\sqrt{s_{NN}}$ = 200 GeV down to zero $p_{\rm{T}}$. These measurements bring extra insights into the $J/\psi$ production mechanism in heavy-ion collisions. Furthermore, the measurement of different $\Upsilon$ states is explored within the precision of the available statistics.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rongrong', 'last_name': 'Ma', 'fullName': 'Ma, Rongrong', 'id': '932744', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': '4e8b7b778088536e47427a629a542265', 'db_id': 932744, 'person_id': 998533}"
Poster Session,poster,Mesurement of Heavy flavored jet modification and heavy flavor jet tagging in CMS,Unknown,Unknown,Unknown,"The energy loss of jets in heavy-ion collisions is expected to depend on the flavor of the fragmenting parton. Thus, measurements of jet quenching as a function of flavor place powerful constraints on the thermodynamical and transport properties of the hot and dense medium. Measurements of the nuclear modification factors of the heavy-flavor-tagged jets (both from charm and bottom quarks) in both PbPb and pPb collisions can quantify such energy loss effects. Specifically, pPb measurements provide crucial insights into the behavior of the cold nuclear matter effect, which is required to fully understand the hot and dense medium effects on jets in PbPb collisions. In this talk, we present the b-jet spectra and measurements of the nuclear modification factors in both PbPb and pPb as a function of transverse momentum and pseudorapidity, using the high statistics pp, pPb and PbPb data taken in 2011 and 2013. Finally, we also will present a proposal for c-jet tagging methodology to be used for the upcoming high-statistics heavy-ion run in late 2015 at the LHC.",
New Theoretical Development I,unknown,Chiral Kinetic Theory,"Stephanov, Misha",UIC,Unknown,"A significant body of recent research is aimed towards understanding the anomalous parity-odd response of chiral media, such as chiral magnetic and vortical effects, with applications to heavy-ion collisions and Dirac semimetals. Remarkable progress has been achieved in the non-equilibrium kinetic approach to such phenomena. The chiral kinetic theory features novel properties implementing non-trivially the physics of quantum anomaly and Lorentz invariance.

Based on: PRL 109(2012)162001; PRL 113(2014)182302; PRL 115(2015)021601.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Misha', 'last_name': 'Stephanov', 'fullName': 'Stephanov, Misha', 'id': '932728', 'affiliation': 'UIC', 'emailHash': 'aa7724f89718607a916a87da863e5636', 'db_id': 932728, 'person_id': 998517}"
Poster Session,poster,Dissipative properties of hot and dense hadronic matter in excluded volume hadron resonance gas model,"Kadam, Guruprasad",Physical Research Laboratory,Unknown,"We estimate dissipative properties viz: shear and bulk viscosities of hadronic matter using relativistic Boltzmann equation in relaxation time approximation within ambit of excluded volume
hadron resonance gas (EHRG) model. We find that at zero baryon chemical potential the shear
viscosity to entropy ratio (η/s) decreases with temperature and reaches very close to Kovtun-Son-Starinets (KSS) bound. At sufficiently large baryon chemical potential this ratio shows same behavior as a function of temperature but goes below KSS bound. We further find that along chemical freezout line η/s increases monotonically while the bulk viscosity to entropy ratio (ζ/s) decreases monotonically.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Guruprasad', 'last_name': 'Kadam', 'fullName': 'Kadam, Guruprasad', 'id': '932821', 'affiliation': 'Physical Research Laboratory', 'emailHash': '596bbaaae4462916d32794627de98c5a', 'db_id': 932821, 'person_id': 998601}"
Jets and High pT Hadrons IV,parallel,Jet Formation and Interference in Quark Gluon Plasma,"Casalderrey Solana, Jorge",University of Barcelona (ES),Unknown,"We study the double inclusive emission of gluons off a hard parton
propagating in thin QCD plasma. Within the N=1 opacity approximation, we determine the induced emission pattern of two gluons which are soft compared to
the parton energy but hard compared to the medium scale. We assume a wide separation between the energies of those two gluons, but we allow arbitrary ordering of their emission angles. We select the transverse
momenta of the induced gluons such that only the softest one may be medium induced. We study the ordering properties of a hard jet forming in the medium by analyzing the interference pattern of the softest gluon with respect to the hard quark-gluon core. We concentrate in the regime in which the formation times of both gluons are comparable and discuss the interplay between interferences and the formation time of the quark-gluon subsystem.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jorge', 'last_name': 'Casalderrey Solana', 'fullName': 'Casalderrey Solana, Jorge', 'id': '933734', 'affiliation': 'University of Barcelona (ES)', 'emailHash': '4e4e485192147e6dd3250bf6d8faf700', 'db_id': 933734, 'person_id': 998920}"
Poster Session,poster,J/psi polarization measurement in p+p collisions at $\sqrt{s}$ = 500 GeV with the STAR experiment,"Trzeciak, Barbara",Czech Technical University in Prague,Unknown,"Despite extensive studies, the J/$\psi$ production mechanism in hadron collisions is not yet exactly known.
For many years, mostly J/$\psi$ differential cross-section measurements have been used to test different J/$\psi$ production models. While many models can reasonably well describe the experimental data on the J/$\psi$ cross-section in $p+p$ collisions, they have different predictions for the J/$\psi$ polarization. Therefore, measurements of the J/$\psi$ polarization may provide further constraints for the models and new insight into the J/$\psi$ production mechanism.
 
In this presentation, a measurement of J/$\psi$ polarization in $p+p$ collisions at $\sqrt{s}$ = 500 GeV via the dielectron decay channel at mid-rapidity with the STAR experiment will be shown. This measurement has been performed in a wide transverse momentum range of 5 $< p_{T} <$ 16 GeV/$c$. Two polarization parameters $\lambda_{\theta}$ and $\lambda_{\phi}$, related to the polar and azimuthal anisotropy respectively, have been extracted in two reference frames: helicity and Collins-Soper. The frame invariant parameter, $\tilde{\lambda}$, has also been determined as a function of $p_{T}$ in these two frames.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Barbara', 'last_name': 'Trzeciak', 'fullName': 'Trzeciak, Barbara', 'id': '932743', 'affiliation': 'Czech Technical University in Prague', 'emailHash': '1789ffa4e52d0e12d6658662e7d46e6c', 'db_id': 932743, 'person_id': 998532}"
Initial State Physics and Approach to Equilibrium II,parallel,PHENIX results on flow observables in asymmetric Cu$+$Au collisions,"Schaefer, Brennan",Vanderbilt University,USA,"Asymmetric collisions of large nuclei at high energy offer a unique
window into many aspects of excited medium formation and evolution.
Unlike symmetric collisions, an asymmetric system can have non-zero
odd-order moments in its average transverse distribution of
participants, and the pattern of participants from the two nuclei
can have different shapes on average.  In 2012, PHENIX measured
particle production in Cu$+$Au collisions at
$\sqrt{s_{_{NN}}}=200$~GeV, and we report measurements of the
azimuthal anisotropies $v_1$, $v_2$, and $v_3$ (directed, elliptic,
and triangular flow) for inclusive and identified charged hadrons
produced at midrapidity.  Implications for a variety of unique
initial-state geometry effects will be discussed.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Brennan', 'last_name': 'Schaefer', 'fullName': 'Schaefer, Brennan', 'id': '933128', 'affiliation': 'Vanderbilt University', 'emailHash': '3c7a7bf2b83855d9748054a0005055ad', 'db_id': 933128, 'person_id': 998840}"
Jets and High pT Hadrons II,parallel,Exploring jet sub-structure in Pb-Pb collisions at 2.76 TeV with ALICE,"Cunqueiro Mendez, Leticia",CERN,Switzerland,"We explore  the possible modification of the inclusive charged jet substructure due to jet quenching   in Pb-Pb collisions at 2.76 TeV by measuring a set of jet shapes. The set of shapes includes the first order angularity, the pTD and the difference between the leading and subleading tracks of the jet. The shapes are measured with a constituent cutoff of 0.15 GeV and small jet resolution $R=0.2$.  New techniques for background subtraction are applied and a 2D unfolding is performed to correct the shapes to particle level. We further present differential studies of jet suppression measured via full jet $R_{\rm AA}$ as function of sub-jet structure. We systematically study the jet $R_{\rm AA}$ by selecting jets with different sub-jet structure (using  collinear and infrared safe observable(s) that are robust against heavy-ion background) and present comparison to a variety of jet quenching Monte Carlo models.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Leticia', 'last_name': 'Cunqueiro Mendez', 'fullName': 'Cunqueiro Mendez, Leticia', 'id': '932602', 'affiliation': 'CERN', 'emailHash': 'f2cc8c83b977683e72a6d7365c3fa513', 'db_id': 932602, 'person_id': 998399}"
Poster Session,poster,ATLAS measurement of the pseudorapidity multiplicity correlation in Pb+Pb collisions,"Zhou, Mingliang",State University of New York (US),USA,"ATLAS measurements of the longitudinal multiplicity correlation are presented.  These correlations are sensitive to the early time dynamics, one of the most poorly constrained stages in the evolution. These measurements suggest sources of fluctuation that seem to be directly related to the forward-backward asymmetry in the initial geometry, and they are important for understanding the correlation of event activities between disconnected rapidity ranges.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mingliang', 'last_name': 'Zhou', 'fullName': 'Zhou, Mingliang', 'id': '933268', 'affiliation': 'State University of New York (US)', 'emailHash': '8b8acbdc0e759f4f31aa8ccfacd7b998', 'db_id': 933268, 'person_id': 998951}"
Open Heavy Flavors and Strangeness II,parallel,Beauty production in heavy ion collisions with CMS,"Sun, Jian",Purdue University (US),USA,"The study of beauty production in heavy-ion collisions is considered one of the key measurement to address the flavour-dependence of in-medium energy loss in PbPb collisions. In pPb collisions, studies of b-quark production can also provide insights into the relevance of cold nuclear matter effects in the heavy-flavour sector. The CMS experiment has excellent capabilities for measuring b-quark production thanks to the excellent performances of its muon and tracker system. In this talk, we will present the measurement of fully reconstructed B mesons in pPb collisions at 5.02 TeV as a function of transverse momentum and rapidity. The measurement of nuclear modification factor of $J/\psi$ produced in B meson decays as a function of transverse momentum and centrality will also discussed. The measurement of fully reconstructed B meson in PbPb collisions at 2.76 TeV and prospective for the Run II analysis at 5 TeV will be presented.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jian', 'last_name': 'Sun', 'fullName': 'Sun, Jian', 'id': '933526', 'affiliation': 'Purdue University (US)', 'emailHash': 'bae267d695de693e2a1218b10377d1f2', 'db_id': 933526, 'person_id': 999108}"
Poster Session,poster,Heavy quarkonia and Drell-Yan gauge boson production in the color dipole picture,"Sumbera, Michal",Acad. of Sciences of the Czech Rep. (CZ),CZ,"We present a extensive phenomenological study of Drell-Yan and heavy quarkonia production at LHC and RHIC energies within the color dipole formalism.  Using  Color-Singlet model (CSM) we calculate several different observables including quarkonia pT spectra and rapidity/azimuth difference between J/psi or Y and leading hadron in p-p and p-A collisions.  Moreover, the gauge boson (Z0, W±) production in association with hadron that fragments from the incoming quark is calculated, and then applied to study gauge boson-hadron correlations at LHC energies. This provides a complementary analysis tool to prompt-photon–hadron and hadron-hadron correlations within the color dipole formalism.
As a very promising measurement we suggest to study correlations between forward high-pT pion and J/psi or Y produced at mid-rapidity at RHIC energies. Such forward-midrapidity correlations test higher order pQCD in pp collisions at modest energies.  All suggested variables have a strong potential for better constraining CSM contribution to the J/psi and Y production at RHIC and LHC.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michal', 'last_name': 'Sumbera', 'fullName': 'Sumbera, Michal', 'id': '932669', 'affiliation': 'Acad. of Sciences of the Czech Rep. (CZ)', 'emailHash': '4e77606a85dc07447c5eb8e4a6fb06a2', 'db_id': 932669, 'person_id': 998464}"
