Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
,plenary,Fluctuations & correlations – TH perspective,"Luzum, Matthew",IPhT CEA/Saclay,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthew', 'last_name': 'Luzum', 'fullName': 'Luzum, Matthew', 'id': '1896609', 'affiliation': 'IPhT CEA/Saclay', 'emailHash': 'ffd480ebb0ec5ba85204185c2bb4ee89', 'db_id': 1896609, 'person_id': 2046924}"
,plenary,Common discussion with 4 speakers,"Redlich, Krzysztof","University of Wroclaw, Institute of Theoretical Physics",Poland,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Krzysztof', 'last_name': 'Redlich', 'fullName': 'Redlich, Krzysztof', 'id': '1896610', 'affiliation': 'University of Wroclaw, Institute of Theoretical Physics', 'emailHash': 'c06cef80b1d949c64e6a7368c3955218', 'db_id': 1896610, 'person_id': 2046925}"
,plenary,Common discussion with 4 speakers,"Koch, Volker",Lawrence Berkeley National Laboratory,USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Volker', 'last_name': 'Koch', 'fullName': 'Koch, Volker', 'id': '1896613', 'affiliation': 'Lawrence Berkeley National Laboratory', 'emailHash': 'e688fe295d6b13fb761f0b6256488e97', 'db_id': 1896613, 'person_id': 2046928}"
,plenary,STAR correlations and fluctuations,"Sorensen, Paul",BNL,USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Paul', 'last_name': 'Sorensen', 'fullName': 'Sorensen, Paul', 'id': '1896614', 'affiliation': 'BNL', 'emailHash': '9b09759a9c50bc0cc44b08c1b36c96b5', 'db_id': 1896614, 'person_id': 2046929}"
,unknown_parallel,Closing,Unknown,Unknown,Unknown,,
,plenary,Results from lead-lead collisions with the ATLAS Detector at the LHC,"Steinberg, Peter",Brookhaven National Laboratory,USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peter', 'last_name': 'Steinberg', 'fullName': 'Steinberg, Peter', 'id': '1896670', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': '47b904d74c150449d5653db6cc3fabfe', 'db_id': 1896670, 'person_id': 2046974}"
,unknown_parallel,Proposal for QM13/14 in Bologna,"Cifarelli-Strolin, Luisa",Dipartimento di Fisica,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Luisa', 'last_name': 'Cifarelli-Strolin', 'fullName': 'Cifarelli-Strolin, Luisa', 'id': '1896925', 'affiliation': 'Dipartimento di Fisica', 'emailHash': '1d71c02ac8d58d05b272f5ff4483ed1d', 'db_id': 1896925, 'person_id': 2047183}"
,unknown_parallel,Proposal for QM13/14 in Darmstadt,"Braun-Munzinger, Peter",Gesellschaft fuer Schwerionenforschung mbH (GSI),Germany,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peter', 'last_name': 'Braun-Munzinger', 'fullName': 'Braun-Munzinger, Peter', 'id': '1896928', 'affiliation': 'Gesellschaft fuer Schwerionenforschung mbH (GSI)', 'emailHash': '94f5ca013cb530474bf55a85806c42b1', 'db_id': 1896928, 'person_id': 2047092}"
,unknown_parallel,Preparation of QM2012 at Washington,"Kharzeev, Dima",Unknown,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dima', 'last_name': 'Kharzeev', 'fullName': 'Kharzeev, Dima', 'id': '1896944', 'affiliation': 'Unknown', 'emailHash': 'ec0097a6784fdedad8ac0d7937cbb7de', 'db_id': 1896944, 'person_id': 2046837}"
,unknown_parallel,Proposal for QM13/14 in Japan,"Hamagaki, Hideki",Graduate School of  Science-University of Tokyo,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hideki', 'last_name': 'Hamagaki', 'fullName': 'Hamagaki, Hideki', 'id': '1896953', 'affiliation': 'Graduate School of  Science-University of Tokyo', 'emailHash': '9015d6fbec7f2afc8916f12dc9839b18', 'db_id': 1896953, 'person_id': 2047197}"
,unknown_parallel,common discussion with 2 speakers,Unknown,Unknown,Unknown,,
,unknown_parallel,ALICE hadrochemistry,Unknown,Unknown,Unknown,,
,plenary,NA49/NA61: SPS results on fluctuations & correlations,"Gazdzicki, Marek",Frankfurt University,Germany,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Marek', 'last_name': 'Gazdzicki', 'fullName': 'Gazdzicki, Marek', 'id': '1896987', 'affiliation': 'Frankfurt University', 'emailHash': '438eacd34730f4ef2b3f515f26a88f3d', 'db_id': 1896987, 'person_id': 2047235}"
,plenary,STAR: results from the beam energy scan program,"Mohanty, Bedangadas","Variable Energy Cyclotron Centre, Kolkata",India,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bedangadas', 'last_name': 'Mohanty', 'fullName': 'Mohanty, Bedangadas', 'id': '1896988', 'affiliation': 'Variable Energy Cyclotron Centre, Kolkata', 'emailHash': '8dcd0c43ad6ddc8aea2158858a527682', 'db_id': 1896988, 'person_id': 2047236}"
,unknown_parallel,Local Parity Violation or Local Charge Conservation/Flow?,"Wang, Hui",Michigan state university,USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hui', 'last_name': 'Wang', 'fullName': 'Wang, Hui', 'id': '1897001', 'affiliation': 'Michigan state university', 'emailHash': '4d077c08da91b59851c63c39a431c11e', 'db_id': 1897001, 'person_id': 2047249}"
,unknown_parallel,Dimuon radiation at the CERN SPS within a hybrid evolution model,"Santini, Elvira",Frankfurt University,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Elvira', 'last_name': 'Santini', 'fullName': 'Santini, Elvira', 'id': '1897002', 'affiliation': 'Frankfurt University', 'emailHash': '18f6e5f729a31b5a6b9290965c28f067', 'db_id': 1897002, 'person_id': 2047119}"
,unknown_parallel,Probing nuclear parton densities and parton energy loss processes through photon + heavy-quark jet production in p-A and A-A collisions,"Stavreva, Tzvetalina",LPSC,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tzvetalina', 'last_name': 'Stavreva', 'fullName': 'Stavreva, Tzvetalina', 'id': '1897003', 'affiliation': 'LPSC', 'emailHash': 'a08ce01621c0ab46b5e3a706a3cfaa58', 'db_id': 1897003, 'person_id': 2047250}"
,unknown_parallel,Measurement of the Nuclear Modification Factor of Electrons from Heavy Flavour Decays at Mid-Rapidity in Pb-Pb Collisions at  2.76 TeV with ALICE,"Pachmayer, Yvonne Chiara",Ruprecht-Karls-Universitaet Heidelberg,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yvonne Chiara', 'last_name': 'Pachmayer', 'fullName': 'Pachmayer, Yvonne Chiara', 'id': '1897004', 'affiliation': 'Ruprecht-Karls-Universitaet Heidelberg', 'emailHash': '653567a2a6d57c7da9e0c1fec0c04a8f', 'db_id': 1897004, 'person_id': 2047251}"
,unknown_parallel,pending,"Pachmayer, Yvonne",Univ. Heidelberg,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yvonne', 'last_name': 'Pachmayer', 'fullName': 'Pachmayer, Yvonne', 'id': '1897005', 'affiliation': 'Univ. Heidelberg', 'emailHash': '653567a2a6d57c7da9e0c1fec0c04a8f', 'db_id': 1897005, 'person_id': 2047251}"
,unknown_parallel,First measurement of Upsilon suppression,"Reed, Rosi",STAR,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rosi', 'last_name': 'Reed', 'fullName': 'Reed, Rosi', 'id': '1897006', 'affiliation': 'STAR', 'emailHash': '516bb13d2bd654dfa9b5398f5e9085e3', 'db_id': 1897006, 'person_id': 2047252}"
,unknown_parallel,First B→J/ψ measurement in PbPb collisions at 2.76 TeV with the CMS detector,"Jo, Mihee",Korea University (KR),Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mihee', 'last_name': 'Jo', 'fullName': 'Jo, Mihee', 'id': '1897007', 'affiliation': 'Korea University (KR)', 'emailHash': '5f8d88b137f550666a1b573e62ff207e', 'db_id': 1897007, 'person_id': 2047253}"
,unknown_parallel,QM2011,"Schutz, Yves",IN2P3/CERN,Switzerland,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yves', 'last_name': 'Schutz', 'fullName': 'Schutz, Yves', 'id': '1897008', 'affiliation': 'IN2P3/CERN', 'emailHash': 'fc098df52aa9b31905f21fc57d3a6f07', 'db_id': 1897008, 'person_id': 2046792}"
,unknown_parallel,Proposal for a QM in Brazil,"Takeshi, Kodama",Unknown,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kodama', 'last_name': 'Takeshi', 'fullName': 'Takeshi, Kodama', 'id': '1897009', 'affiliation': '', 'emailHash': '66fb9992b8772a68c6973ca820a6921d', 'db_id': 1897009, 'person_id': 2047021}"
,plenary,Flow - Theory perspective,"Schenke, Björn",Brookhaven National Laboratory,USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Björn', 'last_name': 'Schenke', 'fullName': 'Schenke, Björn', 'id': '1897269', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': '4a88eb902ae580760430eaf0464746cf', 'db_id': 1897269, 'person_id': 2046839}"
,unknown_parallel,Presentation of QM12,"Harris, John",Yale,USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'John', 'last_name': 'Harris', 'fullName': 'Harris, John', 'id': '1897303', 'affiliation': 'Yale', 'emailHash': '301bb0dd7a57cd5398bf618edfdbc8aa', 'db_id': 1897303, 'person_id': 2047192}"
,unknown_parallel,Hadrochemistry – theory status,Unknown,Unknown,Unknown,,
,unknown_parallel,ALICE hadrochemistry,Unknown,Unknown,Unknown,,
,unknown_parallel,common discussion with 2 speakers,Unknown,Unknown,Unknown,,
,unknown_parallel,Production of (anti)nuclei in pp and PbPb collisions with ALICE at the LHC,"Sharma, Natasha",Department of Physics-Panjab University,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Natasha', 'last_name': 'Sharma', 'fullName': 'Sharma, Natasha', 'id': '1897354', 'affiliation': 'Department of Physics-Panjab University', 'emailHash': '99a6471346aa125c5d615c72919e9646', 'db_id': 1897354, 'person_id': 2047258}"
,unknown_parallel,Continuous Time Monte Carlo for QCD in the Strong Coupling Limit,"Unger, Wolfgang",ETH Zuerich,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Wolfgang', 'last_name': 'Unger', 'fullName': 'Unger, Wolfgang', 'id': '1897355', 'affiliation': 'ETH Zuerich', 'emailHash': 'c0c410021ebb47d9606a2c730aacc7f8', 'db_id': 1897355, 'person_id': 2047085}"
,unknown_parallel,Heavy-quarks and quarkonia,"Mocsy, Agnes","Pratt Institute, NY, USA",USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Agnes', 'last_name': 'Mocsy', 'fullName': 'Mocsy, Agnes', 'id': '1897433', 'affiliation': 'Pratt Institute, NY, USA', 'emailHash': '8594fbcc9708e13e1661b60dac697499', 'db_id': 1897433, 'person_id': 2047531}"
,unknown_parallel,"Jets, high-pT hadrons, and prompt photons","TYWONIUK, Konrad",University of Lund,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Konrad', 'last_name': 'TYWONIUK', 'fullName': 'TYWONIUK, Konrad', 'id': '1897434', 'affiliation': 'University of Lund', 'emailHash': '7cc69c18a2f7687700cb395d0972f961', 'db_id': 1897434, 'person_id': 2047498}"
New theoretical developments,unknown_parallel,Theory,Unknown,Unknown,Unknown,"AdS/CFT, more",
Jets,plenary,Common discussion with 4 speakers,"Jacobs, Peter",Lawrence Berkeley National Laboratory,USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peter', 'last_name': 'Jacobs', 'fullName': 'Jacobs, Peter', 'id': '1896520', 'affiliation': 'Lawrence Berkeley National Laboratory', 'emailHash': 'c59155bee7a6a6f2eaad7cde3c9bfaad', 'db_id': 1896520, 'person_id': 2046849}"
Jets,plenary,Common discussion with 4 speakers,"Gyulassy, Miklos",Columbia University,USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Miklos', 'last_name': 'Gyulassy', 'fullName': 'Gyulassy, Miklos', 'id': '1896524', 'affiliation': 'Columbia University', 'emailHash': '75bd1b66eb51ce57862622cb3a7096f7', 'db_id': 1896524, 'person_id': 2046852}"
