Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Poster session,poster,Nonlinear waves in 2nd order conformal hydrodynamics,"Marrochio, Hugo",U,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hugo', 'last_name': 'Marrochio', 'fullName': 'Marrochio, Hugo', 'id': '1729415', 'affiliation': 'U', 'emailHash': '87b21b8759f033b94ee28168d4d7be79', 'db_id': 1729415, 'person_id': 1868034}"
Poster session,poster,Prospects of effective Polyakov line actions for investigations of dense nuclear matter,"Bergner, Georg",Institut für theoretische Physik Universität Frankfurt,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Georg', 'last_name': 'Bergner', 'fullName': 'Bergner, Georg', 'id': '1729451', 'affiliation': '', 'emailHash': 'bd0005a6571626760261c83573aebb1b', 'db_id': 1729451, 'person_id': 1868378}"
Poster session,poster,When the heavy quark jet bends,"Mazumder, Surasree","Variable Energy Cyclotron Centre, Kolkata",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Surasree', 'last_name': 'Mazumder', 'fullName': 'Mazumder, Surasree', 'id': '1728406', 'affiliation': 'Variable Energy Cyclotron Centre, Kolkata', 'emailHash': 'dfa1e41bdd3343b12272cf1ea92f2401', 'db_id': 1728406, 'person_id': 1867663}"
Poster session,poster,Vorticity and asymmetries at NICA,"Sorin, Alexander",Joint Institute for Nuclear Research (Dubna),UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexander', 'last_name': 'Sorin', 'fullName': 'Sorin, Alexander', 'id': '1728466', 'affiliation': 'Joint Institute for Nuclear Research (Dubna)', 'emailHash': '2d50c91c9db0bdeaee26cb6e8012bbfb', 'db_id': 1728466, 'person_id': 1867659}"
Collective dynamics,parallel,Searches for $p_{\rm T}$ dependent flow angle and flow magnitude fluctuations with the ALICE detector,"Zhou, You",NIKHEF and University of Utrecht (NL),DK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'You', 'last_name': 'Zhou', 'fullName': 'Zhou, You', 'id': '1728783', 'affiliation': 'NIKHEF and University of Utrecht (NL)', 'emailHash': '227dd48b81f94eba8b0641c8d63cb1f5', 'db_id': 1728783, 'person_id': 1867855}"
Poster session,poster,Dielectron elliptic flow in Pb-Pb collisions at $\sqrt{s_{\mathrm {NN}}}$ = 2.76 TeV with the ALICE experiment,"Yang, Hongyan",University of Utrecht (NL),Netherlands,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hongyan', 'last_name': 'Yang', 'fullName': 'Yang, Hongyan', 'id': '1729114', 'affiliation': 'University of Utrecht (NL)', 'emailHash': 'cb75be569bd0ea09d7bd1dac67f71c4d', 'db_id': 1729114, 'person_id': 1868191}"
QCD phase diagram,parallel,Spectral functions from the functional renormalization group,"Tripolt, Ralf-Arno",TU Darmstadt,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ralf-Arno', 'last_name': 'Tripolt', 'fullName': 'Tripolt, Ralf-Arno', 'id': '1728656', 'affiliation': 'TU Darmstadt', 'emailHash': 'c7e061a7ae78056b6a3bca66aaee074a', 'db_id': 1728656, 'person_id': 1867856}"
Collective dynamics,parallel,Why is the radial flow in high multiplicity pp/pA stronger than in AA?,"Shuryak, Edward",stony brook university,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Edward', 'last_name': 'Shuryak', 'fullName': 'Shuryak, Edward', 'id': '1728530', 'affiliation': 'stony brook university', 'emailHash': 'c1ac264884f526687b2f741ea3a9a98b', 'db_id': 1728530, 'person_id': 1867767}"
Jets,parallel,Predictions for p+Pb collisions at  $\sqrt{s_{_{NN}}} = 5$ TeV: expectations vs. data,"Vogt, Ramona",LLNL,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ramona', 'last_name': 'Vogt', 'fullName': 'Vogt, Ramona', 'id': '1728601', 'affiliation': 'LLNL', 'emailHash': '0825b4ca2f7247ffcb0f3ef5bfb8400e', 'db_id': 1728601, 'person_id': 1867812}"
Thermodynamics and hadron chemistry,parallel,Understanding the $p/\pi$ ratio at LHC with an extended mass spectrum,"Noronha-Hostler, Jacquelyn",University of Sao Paulo,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jacquelyn', 'last_name': 'Noronha-Hostler', 'fullName': 'Noronha-Hostler, Jacquelyn', 'id': '1729346', 'affiliation': 'University of Sao Paulo', 'emailHash': '89055acdac0becbfba18b0b332e1e827', 'db_id': 1729346, 'person_id': 1868056}"
Heavy flavor,parallel,Production of J/psi and Y-mesons in proton-lead collisions at √sNN = 5 TeV,"Yang, Zhenwei",Tsinghua University (CN),China,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zhenwei', 'last_name': 'Yang', 'fullName': 'Yang, Zhenwei', 'id': '1728685', 'affiliation': 'Tsinghua University (CN)', 'emailHash': '055890e71cf2de8a145c33b5e9441cb5', 'db_id': 1728685, 'person_id': 1867880}"
Poster session,poster,Pion-kaon femtoscopy in Au+Au collisions at $\sqrt{s_{NN}}$ = 39GeV at STAR,"Poniatowska, Katarzyna",Warsaw University of Technology,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Katarzyna', 'last_name': 'Poniatowska', 'fullName': 'Poniatowska, Katarzyna', 'id': '1728371', 'affiliation': 'Warsaw University of Technology', 'emailHash': '7f2e73eb3aa2a5dabc9576d8f72179d0', 'db_id': 1728371, 'person_id': 1867635}"
Poster session,poster,Rapidity gap events in proton-proton and ultra-peripheral heavy ion collisions at RHIC and the LHC,"Jalilian-Marian, Jamal",Baruch College,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jamal', 'last_name': 'Jalilian-Marian', 'fullName': 'Jalilian-Marian, Jamal', 'id': '1729703', 'affiliation': 'Baruch College', 'emailHash': 'f037f8b535f1e4eb8bb98ade6219cb2f', 'db_id': 1729703, 'person_id': 1867579}"
Poster session,poster,Forward-backward multiplicity correlation in relativistic heavy-ion collisions in a superposition approach,"Olszewski, Adam",Jan Kochanowski University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Adam', 'last_name': 'Olszewski', 'fullName': 'Olszewski, Adam', 'id': '1729182', 'affiliation': 'Jan Kochanowski University', 'emailHash': '1483a4ebb4645930e53426105e319afd', 'db_id': 1729182, 'person_id': 1868227}"
Poster session,poster,Experimental signals of the QCD first-order phase transition from a stochastic fluid dynamical model,"Herold, Christoph",Suranaree University of Technology,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christoph', 'last_name': 'Herold', 'fullName': 'Herold, Christoph', 'id': '1728513', 'affiliation': '', 'emailHash': '3b27706fa34d0458d45f4fd2e84204cb', 'db_id': 1728513, 'person_id': 1867761}"
Poster session,poster,$J/\psi$ in pPb collisions with CMS,"Lee, Songkyo",Korea University (KR),United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Songkyo', 'last_name': 'Lee', 'fullName': 'Lee, Songkyo', 'id': '1728686', 'affiliation': 'Korea University (KR)', 'emailHash': '87ab725fa74470ce1f518cf06d321dec', 'db_id': 1728686, 'person_id': 1867881}"
Correlations and fluctuations,parallel,Azimuthally differential pion femtoscopy in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV with ALICE at the LHC,"Loggins, Vera",Wayne State University (US),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Vera', 'last_name': 'Loggins', 'fullName': 'Loggins, Vera', 'id': '1728450', 'affiliation': 'Wayne State University (US)', 'emailHash': 'f69035578b77545956daae8cb8481eb8', 'db_id': 1728450, 'person_id': 1867703}"
Poster session,poster,Elucidating the internal structure of jets at the LHC using soft-collinear effective theory,"Chien, Yang-Ting",LANL,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yang-Ting', 'last_name': 'Chien', 'fullName': 'Chien, Yang-Ting', 'id': '1728615', 'affiliation': 'LANL', 'emailHash': '5adaf1c6a289beda2dc53d5d195215d2', 'db_id': 1728615, 'person_id': 1867823}"
Poster session,poster,Approach to equilibrium: Universal properties in expanding gauge and scalar field theories,"Boguslavski, Kirill",Heidelberg University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kirill', 'last_name': 'Boguslavski', 'fullName': 'Boguslavski, Kirill', 'id': '1729338', 'affiliation': 'Heidelberg University', 'emailHash': 'a7da995e9dcd3c455a563820081156a8', 'db_id': 1729338, 'person_id': 1868325}"
Poster session,poster,Meta-stable States in Quark-Gluon Plasma,"Mishra, Ananta P.","Physical Research Laboratory, Ahmedabad",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ananta P.', 'last_name': 'Mishra', 'fullName': 'Mishra, Ananta P.', 'id': '1729349', 'affiliation': 'Physical Research Laboratory, Ahmedabad', 'emailHash': '8673233ba28dde8711d7bf80cad3a06f', 'db_id': 1729349, 'person_id': 1868238}"
Electromagnetic probes,parallel,Measurements of direct-photon-hadron correlations and direct-photon azimuthal anisotropy by STAR,"M. Hamed, Ahmed","University of Mississippi, Texas A&M University",USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ahmed', 'last_name': 'M. Hamed', 'fullName': 'M. Hamed, Ahmed', 'id': '1729227', 'affiliation': 'University of Mississippi, Texas A&M University', 'emailHash': 'af0e63966373ac9c2de2888d54c7c8ea', 'db_id': 1729227, 'person_id': 1868260}"
Collective dynamics,parallel,Will perfect fluidity of the sQGP survive in light of the BES & D+Au & p+Au data?,"Gyulassy, Miklos",Columbia University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Miklos', 'last_name': 'Gyulassy', 'fullName': 'Gyulassy, Miklos', 'id': '1729130', 'affiliation': 'Columbia University', 'emailHash': '75bd1b66eb51ce57862622cb3a7096f7', 'db_id': 1729130, 'person_id': 1867827}"
Poster session,poster,Centrality and pseudorapidity dependence of dE$_T$/d$\eta$ in pPb collisions at $\sqrt{s_{NN}}$ = 5.02 TeV with CMS,"Edwards-Bruner, Christopher Ryan",University of Kansas (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christopher Ryan', 'last_name': 'Edwards-Bruner', 'fullName': 'Edwards-Bruner, Christopher Ryan', 'id': '1729312', 'affiliation': 'University of Kansas (US)', 'emailHash': '4452774811257c1a986eaad3998acab9', 'db_id': 1729312, 'person_id': 1868309}"
Poster session,poster,Development of fast ramped superconducting magnets for SIS300,"Omet, Carsten",GSI Helmholtzzentrum für Schwerionenforschung mbH,Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Carsten', 'last_name': 'Omet', 'fullName': 'Omet, Carsten', 'id': '1729031', 'affiliation': 'GSI Helmholtzzentrum für Schwerionenforschung mbH', 'emailHash': '4dbc59a24cf727991be946f3081cccf7', 'db_id': 1729031, 'person_id': 1868126}"
Poster session,poster,Identified particle production for $p+p$ collisions in $\sqrt{s}$ = 62.4 GeV at STAR,"Gupta, Shikshit",University of Jammu,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shikshit', 'last_name': 'Gupta', 'fullName': 'Gupta, Shikshit', 'id': '1729142', 'affiliation': 'University of Jammu', 'emailHash': 'd5c55003756d9aaf62d73655e3787cf4', 'db_id': 1729142, 'person_id': 1868206}"
Correlations and fluctuations,parallel,"Multi-Particle production and ridge structure in A+A, p+A, and p+p collisions","Schenke, Bjoern",Brookhaven National Lab,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bjoern', 'last_name': 'Schenke', 'fullName': 'Schenke, Bjoern', 'id': '1729426', 'affiliation': 'Brookhaven National Lab', 'emailHash': '4a88eb902ae580760430eaf0464746cf', 'db_id': 1729426, 'person_id': 1867627}"
QCD phase diagram,parallel,Probing dense matter in compact star cores with radio pulsar data,"Schwenzer, Kai",W,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kai', 'last_name': 'Schwenzer', 'fullName': 'Schwenzer, Kai', 'id': '1729474', 'affiliation': 'W', 'emailHash': 'd524f430cf5508a98bea5dabc310f6f8', 'db_id': 1729474, 'person_id': 1867477}"
Poster session,poster,Measurement of neutral mesons at high transverse momentum with the ALICE EMCal,"Sahlmuller, Baldo",Johann-Wolfgang-Goethe Univ. (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Baldo', 'last_name': 'Sahlmuller', 'fullName': 'Sahlmuller, Baldo', 'id': '1729345', 'affiliation': 'Johann-Wolfgang-Goethe Univ. (DE)', 'emailHash': '38ed29142e8c1fd84f2b4f955621f96e', 'db_id': 1729345, 'person_id': 1868330}"
Poster session,poster,Nonextenisve Quark Recombination Model,"Abdel-Aziz, Mohamed",Ain Shams University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mohamed', 'last_name': 'Abdel-Aziz', 'fullName': 'Abdel-Aziz, Mohamed', 'id': '1729536', 'affiliation': 'Ain Shams University', 'emailHash': 'a927209445e46b787c2a5289e218db8d', 'db_id': 1729536, 'person_id': 1868429}"
Poster session,poster,Meson production in nucleon-nucleon collisions,"Teilab, Khaled",Institut für Theoretische Physik - Universität Frankfurt,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Khaled', 'last_name': 'Teilab', 'fullName': 'Teilab, Khaled', 'id': '1729447', 'affiliation': 'Institut für Theoretische Physik - Universität Frankfurt', 'emailHash': '1bb5f60ecbbd07eea03c15cc89bbf889', 'db_id': 1729447, 'person_id': 1868376}"
Poster session,poster,Thermal fluctuations in heavy ion collisions,"Young, Clint",University of Minnesota,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Clint', 'last_name': 'Young', 'fullName': 'Young, Clint', 'id': '1728261', 'affiliation': 'University of Minnesota', 'emailHash': 'ada9a2f502ae9317e91277338f0177bc', 'db_id': 1728261, 'person_id': 1867533}"
QCD phase diagram,parallel,Locating the CEP,"Fischer, Christian",JLU Giessen,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christian', 'last_name': 'Fischer', 'fullName': 'Fischer, Christian', 'id': '1728419', 'affiliation': 'JLU Giessen', 'emailHash': '5cdb4df30d3dab473e8fbdb14b3eb106', 'db_id': 1728419, 'person_id': 1867675}"
Poster session,poster,Heavy-flavor muon production at forward rapidity in $d+$Au collisions at $\sqrt{s_{NN}}=200$ GeV,"Lim, Sanghoon",Yonsei University,KR,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sanghoon', 'last_name': 'Lim', 'fullName': 'Lim, Sanghoon', 'id': '1728202', 'affiliation': 'Yonsei University', 'emailHash': '900ea421021a5473633d3030865781a9', 'db_id': 1728202, 'person_id': 1867478}"
Poster session,poster,Inclusive J/$\psi$ and $\psi$(2S) production at forward rapidity in pp collisions with ALICE at the LHC,"Paul, Biswarup",Saha Institute of Nuclear Physics (IN),UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Biswarup', 'last_name': 'Paul', 'fullName': 'Paul, Biswarup', 'id': '1728521', 'affiliation': 'Saha Institute of Nuclear Physics (IN)', 'emailHash': '75a8126a1bc473ed233176b157b4d5eb', 'db_id': 1728521, 'person_id': 1867766}"
Poster session,poster,The Role of Initial-state Geometry and its Fluctuations in Hadronic Collisions,"Lacey, Roy",Stony Brook University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Roy', 'last_name': 'Lacey', 'fullName': 'Lacey, Roy', 'id': '1729446', 'affiliation': 'Stony Brook University', 'emailHash': 'c1129d5060eac3f589873103b9f63418', 'db_id': 1729446, 'person_id': 1867756}"
Poster session,poster,Effects of Time Evolution and Fluctuating Initial Conditions on  Heavy Flavor electron R$_{AA}$ in Event-by-Event Relativistic Hydrodynamics,"Alves Garcia Prado, Caio",Universidade de Sao Paulo (BR),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Caio', 'last_name': 'Alves Garcia Prado', 'fullName': 'Alves Garcia Prado, Caio', 'id': '1728145', 'affiliation': 'Universidade de Sao Paulo (BR)', 'emailHash': 'b522ccf769599dd0393f6b18b75228b5', 'db_id': 1728145, 'person_id': 1867422}"
Poster session,poster,Nonperturbative effect on the melting of quarkonium,"Patra, Binoy Krishna",Indian Institute of Technology Roorkee,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Binoy Krishna', 'last_name': 'Patra', 'fullName': 'Patra, Binoy Krishna', 'id': '1728152', 'affiliation': 'Indian Institute of Technology Roorkee', 'emailHash': '9e490d77288744894ea01da77efc7506', 'db_id': 1728152, 'person_id': 1867429}"
Heavy flavor,parallel,Heavy quark physics measurements with the PHENIX Detector,"Dion, Alan",Stony Brook University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alan', 'last_name': 'Dion', 'fullName': 'Dion, Alan', 'id': '1728170', 'affiliation': 'Stony Brook University', 'emailHash': '1337610cc5143b1963856de7878c564a', 'db_id': 1728170, 'person_id': 1867446}"
